,text,Adults,Chickenpox vaccines,Diphtheria,General immunization,HPV vaccines,Hepatitis A vaccine,Hepatitis B vaccine,Immunization records,Infants & young children,Influenza vaccines,Measles,Meningococcal vaccines,Other,Pneumococcal vaccines,Pregnancy,Rotavirus Vaccines,School-age children & teens,Shingles vaccines,TB skin test,Travel vaccines,Vaccine Schedules,Vaccine ingredients,Vaccine safety,Where to get immunized,mumps and rubella vaccines,tetanus and pertussis vaccines
753,"Why are the majority of vaccines mixed? Why is there not just a measels vaccine?
",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
754,"My sister-in-law decided not to vaccinate their newborn baby, I work in critical care health and worry that I could make the child sick. What should I do?
",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
755,"Hi there I am trying to track down all of my immunizations for work purposes. Is there a record? I was born at nanaimo hospital and lived in nanoose all of my child hood thanks
",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
756,"Can a grandparent take a child to a HU for vaccinations with the parents written approval? My grandson is overdue for his MMR and lives in Vancouver BC! I am a GP too. Thanks
",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
757,"how do we know if we had measles?
",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
758,"Is shingrix covered by OHIP?
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
759,"Are you able to provide me with the immunization history for my son. If so how can I obtain it?
",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
760,"Can my son get his MMRV shot sooner than 4 years old? Like ASAP?
",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
761,"My husband and I are both born in 1962 and came through School in BC. Would we have been given 2 doses of the MMR vaccine or do we need a booster now? Titre-test?
",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
762,"I was born in 1975. Would I have received both doses of the measles vaccine?
",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
763,"For the shingrix, can I have the second dose within 2 months, like 1.5 month ok?
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
764,"TB vaccinations for 2 adults and 2 children.Is there a price or low income families? If so what is required to prove low income as well as income tax records? We are from Pakistan and have visitors from Pakistan from time to time.Renowned Stephen Lewis says the rising TB death rate is preventable.
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
765,"my daughter has been in the hospital due to a high white blood cell count plus a fever. could it be from her getting her 2 month shots at only 47 days old?
",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766,"Can out-of-province visitors get MMR booster in Vancouver? Where? Is there a cost? My mom's visiting next week- don't know vaccine history (born 1960 in SK). We have a 2 month old.
",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
767,"My daughter is turning 3 and had her measles vaccine at 12 months. Should she have her 2nd one early (I believe it's normally given at 4 years) due to the recent measles outbreak?
",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
768,"What vaccines do i need for Dominican Republic? Do I need to get twin rix again?
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
769,"I have shingles and want to visit my grandchildren who are 5 9 and 13 is this putting them at risk.
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
770,"I am over 65 and need a PPV23 vaccine. Are you open on Saturdays ? I understand there is no cost.
",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
771,"I am a 77 year old male who did NOT receive any vaccinations as a child because my parents were conscientious objectors. Does Immunize BC cover the cost of the Tdap vaccine?
",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
772,"Is it safe to get the flu shot together with the 12 month shot? It seems overwhelming to give my child 5 shots at the same time.
",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
773,"My child is just over one. Is it safe for him to get the flu shot?
",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
774,"I have 2 documented doses of MMR. However, a recent lab test shows that I have no immunity to rubella. I'm a health care worker of child bearing age. Am I eligible for a 3rd dose?
",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
775,"Can I get my immunizations done at Evergreen Community Health Centre? I have an immunizations record but would like to update it for admission to JIBC for Paramedic schooling. I have a pdf that contains immunizations I require in order to apply to JIBC.
",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
776,"Could you kindly advise if there is a charge for Shingles vaccine for persons over the age of 70 yrs, and is it necessary to book an appointment for this innoculation.
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
777,"How can I registred the inmunisation record of my childs if I just inmigrate from Mexico and my MSA it's in tramit?
",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
778,"I got vaccinations in school as a child (born 1986) but don't know what they were for. What vaccines were offered through public schools while I attended school? What boosters do I need as an adult today? Am I immunized currently as an adult for tetanus and Hep B?
",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
779,"Can my 1 year old  get measles from MMR vaccine.....he is covered in a huge rash had shot 10 days ago.
",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
780,"I found out from my doc, I should have the Shingles vaccine because of my medical condition. I do not have $200 dollars to spend. I know people that have had it. Should be covered
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
781,"Can adults be vaccinated for chicken pox?
",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
782,"Over two weeks in ICU, my 27 year old daughter is just recovering from H1N1. She did not get the flu shot. Should she still get it once she is better?
",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
783,"Hello, my partner is 51 years old and was never vaccinated as a child. We would like to know where to go/call in Kelowna to get his vaccines up to date.
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
784,"Can a person get measles twice?
",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
785,"HI there, My two children are not vaccinated. We are moving to Hazelton BC. What are the most important vaccines that my children should have from a minimalist perspective?
",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
786,"Do you have a record of the immunizations I had in B.C. schools
",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
787,"Hello, Our family lives overseas, but my husband and children are Canadian citizens. I am a US citizen. Can we get the rabies pre-exposure vaccine in Vancouver (Marpole)? Thanks!
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
788,"Do we just show up for a free vaccine to the Shopper's Drug Mart on Hwy. 33 between their posted hours? It says 'drop in'.
",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
789,"How do I check my immunisation records?
",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
790,"Hi, My daughter (grade 9ï¼‰has had 4 combined vaccines of Diphtheria, pertussisand Tetanus .The last shot was in her 7 years old.(before coming to Canadaï¼‰.Does she need get further vaccine of Diphtheria, pertussisand Tetanu? She got a form of 'consent for Grade 9 immunization' from school.
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
791,"What restrictions are there for immune suppressed adults visiting with 2 mth old child who had vaccines 7 days ago
",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
792,"what year did you start childhood vaccinations for menningo C, chicken pox, H. inf and HPV
",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
793,"I've heard that new studies are coming out stating the HPV vaccine may affect fertility in the future is this correct?
",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
794,"I'm trying to find the overall vaccination rate for bc and can't seem to find an accurate and current %
",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
795,"Hi, My son spat out most (about 3/4) of the rotavirus vaccine today. Will he still be able to build immunity from the small amount he got? Thank you,
",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
796,"I developed shingles on October 2, took an antiviral followed by gabapentin and am symptom free since December 1st. When can I get the shingrix vaccine to prevent a recurrence?
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
797,"You are missing a record for my daughter - as I checked the online tool. Rather than wait to be contacted... where can I provide this information now to correct this ? thank you
",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
798,"Do I need to make an appointment to get a vaccination for HPV? I have had my first vaccination about 3 months ago in Australia (Gardisil)
",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
799,"After receiving the flu shot two years in a row I've experienced severe allergic reaction 3-4 days after followed by chronic hives. What could i be allergic to?
",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
800,"My child got the chicken pox vaccine at 1 year and 5 year. Does she need another one?
",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
801,"Will the 4 yo vaccines be done in one arm or two? Is it okay to apply Emla to numb the area?
",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
802,"If mandatory vaccination for school age children starts tomorrow (July 1, 2019), where would people find the link to the exemption forms?
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
803,"What happens if your kid is scared of nettles is there any other way to get them immunized
",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
804,"I would like to start a tattoo business in Clearwater can you point me to the person I need to contact to get the ball rolling thanks
",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
805,"Do my kids need to be fully immunized in order to go to school in bc?
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
806,"When will appointment booking system will open?
",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
807,"Where can I go and what does it cost to get the three vaccinations against HPV if I am a heterosexual male BC resident under 29 years of age?
",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
808,"how much does a flu shot cost?
",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
809,"Are all flu clinics able to vaccinate a 15 month old or do I need to make an appointment with my family doctor?
",0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810,"I have the BCG scarring 'Large' on my left lower leg. I've not met anyone else with this. Is there a reason. Thank you for reading,
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
811,"Will the public health nurses give a B12 shot?
",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
812,"In a 2 part vaccine and one has only had the first shot is it still possible to contract Shingles before the second shot?
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
813,"If a child has been vaccinated against pertussis, and the last one being grade 9, how long is this good for?
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
814,"when is the official start date to do flu vaccination
",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
815,"Hii..I live in Surrey bc and I have one year baby but now I come for vacation in Ontario so can I give one year vaccine from Ontario
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
816,"If my child has been vaccinated, is it safe for her to be around children that have not been vaccinated?
",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
817,"We are Internatinal students family in West Vancouver. Can we get immunization in our community? and What do we need to do ?
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
818,"32 year old male recent immigrant from Mexico. No immunization history and would like to get full vaccine protection especially for measles due to family contact with newborn.
",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
819,"When will flu shots be available
",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
820,"Can I pick and choose which vaccines I want my child to get?
",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
821,"Hi, I've got the first shot of HPV vaccine (Gardasil 9) today. Can I get the first shot of MMR vaccine in 2 days time? I'm an adult female and missed out on these vaccinations as a child. Does it matter that MMR is a live vaccine and HPV is not live?
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
822,"Hi there. I'd like to find out when I was last vaccinated for Hepatitis A. Actually, I would like to see my vaccination records.
",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
823,"Can I get a flu shot while breastfeeding?
",0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
824,"Hi, For a new-born baby without MSP card, do her parents need to pay for the immunization? Thanks and best regards, 
",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
825,"Do parents have right to know if their child is exposed to unvaccinated classmates?
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
826,"Can mobile flu clinics be organized for seniors a faith based community centre in Metro Vancouver?
",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
827,"Do vaccines always work?
",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
828,"My girl is currently having pneumonia which is having antibiotics right now for third day. Originally booked Mmr2 to be done this week, do I need to reschedule?
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
829,"A WATER MAIN BROKE OUTSIDE OUR WORKPLACE AND WE HAVE NO WATER. DO WE HAVE TO CONTINUE TO WORK?
",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
830,"earlier allowed date take 4 months vaccine
",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
831,"If I received two HPV-4 and one HPV-9, does this offer good protection or should I receive additional shot(s) of HPV-9?
",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
832,"Good day! My child is having an appointment for DPTP vaccine and varicella on the same day. Does this will be on the same injection site? Thank you.
",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
833,"Should the shingles vaccine be given to an adult who has NOT had the chickenpox OR would the chickenpox vaccine be the vaccine to have for an adult who has not had chickenpox ?
",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
834,"I'm just getting over a cold,. How long should I wait before I get a flu shot?
",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
835,"how do i get the immunization record? I'm in Korea with my baby. Baby should get second immunization in Korea. Hospital needs the name of the manufacturer's vaccine. 1 Rotavirus : rotateq(MSD) or rotarix(GSK) 2 Pneumococcal conjugate: Prevenar®13(Pfizer) or synflorix(gsk) 3 dtap sanofi or gsk
",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
836,"Hi, I have just got my 3rd twinrix vaccine, I had one vaccine two years ago, one two years before that. What is my immunity, do i need another booster before travelling in 3 weeks
",1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
837,"How can you find out if you're immune to Measles?
",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
838,"I paid for some vaccines that I thought would be covered because of my indigenous status. I paid for Hepatitis A and Typhoid, as well as the appointment fee, but had other friends that did not have to pay. The vaccines were not available on Haida Gwaii so I had to travel to Vancouver to receive.
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
839,"I am over 65 and always get a flu shot (medical and age reasons) in BC. I will be in Alberta for the next 6 weeks. Can I get a flu shot in Alberta using my BC carecard?
",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
840,"Our 5 year old is having his Kindergarten shots (Tdap-IPV & MMRV) on March 5. We're going to Mexico and our GP has offered to give him a Hep A vaccine on March 6. Is this ok?
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
841,"Do need racoistion for HPV vaccine
",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
842,"1. Where can I get preservative-free flu shot in Vancouver or Burnaby? 2. If my doctor's office does not offer preservative-free flu shot, can it special order it?
",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
843,"I am a new commer who has immigrated to B.C .I am a kidney transplant patient .I need to get a hepatitis vaccine.how can I do it?
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
844,"I read information on the HPV vaccine that contradicts the info on this site, in that it prevents penile cancer. Could the scientific literature on this be shared with me?
",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
845,"what childhood vaccinations did children get in the 1960s and 1970s?
",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
846,"Good morning, I heard recently that there is a vaccine to help prevent pneumonia. If there is such a vaccine when and where is it available. 
",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
847,"Is there a way to know if I have ever received the HPV vaccine?
",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
848,"I immigrated to Canada in 1968 at 6 years old. How do I find out what immunization I received in my school in BC Canada?
",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
849,"I am living in Australia. How can I obtain a official copy of my immunization record so I can work in a childcare centre?
",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
850,"I wasn't able to get my grade 9 immunizations...I'm now going into grade 12 is it even worth going in to get them done now ?
",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
851,"My Sister in law hasn't vaccinated her kids. They are 1, 3, and 5 years old. Can they safely visit my new infant? If not, what strong articles can I show her to convince her? (she won't take it well).
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
852,"When as an adult should you get another whooping cough vaccine
",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
853,"I'm planning to travel to Peru with my baby (he'll be almost 5 months when he travels) does he need additional vaccines prior to the trip? Thanks
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
854,"punishment for failing to have home schoolers immunized?
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
855,"If my 2yr old is up to date on his vaccines should I bring him in for a second MMR now in light of the outbreak?
",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
856,"Can a child get immunized if they have a cold? .
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
857,"How do you opt out of child immunization?
",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
858,"I ordered the immunization records of my child a couple of weeks ago. Just wondering when it'll be available.
",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
859,"Can a 20 yr old living in Kelowna (my son) get the meningococcal vaccine if he pays for it? Is there a clinic in Salmon Arm where he will be for the holidays?
",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
860,"can I get tetanus booster at the Kelowna clinic - I am 67
",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
861,"Hello, wondering when the Richmond flu clinic will be this year for my 4 and 7 y/o. Thank you!
",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
862,"Twinrix vaccine: If I am interrupted for my 6 month booster (3rd shot) is it ok to receive it 1-2 months after the 6 month mark?
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
863,"I didn't receive a Child's Health Passport after my 2nd child was born and am wondering if they are still available in hard copy? I see they are online to print out. Thanks
",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
864,"Why does a 2 month old baby need tetanus and hep B in the preliminary immunization shot? My grand daughter asked me and I don't know the answer.
",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
865,"My daughter is 21. Followed the usual baby immunization schedule at our Dr's New West office, then school shots in Langley. Lost the records and she needs it for University. Help?
",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
866,"Are shots scheduled by calendar months or weeks since birth? My baby was born February 11th and so the 3rd of June will be 16 weeks. Is that the 4 month or is it June 11th?
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
867,"Hi, We have recently moved from Ontario. I have an immunization record for my 2 yr old daughter from my doctor in Ont. Do I need to get a new one here in BC?
",0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
868,"I was born in BC in 1970 and I have my immunization records but I don't understand if I have had a booster for measles. Can you help confirm the information on my card? MMR(86)  Measles(72)  Rubella (72) Does this mean I have had my measles shot in 1972 and booster in 1986?
",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
869,"As a nursing mother who has been immunized for MMR, do I pass antibodies on to my child through breast milk?
",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
870,"We're mmr vaccinations given in 2 doses back in 1986? My son cannot find his records and is living in New Zealand where there is an outbreak of mumps. I am 99% sure he had 2 shots.
",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
871,"As a senior, I was inoculated for measles as a child. Is a booster shot publicly funded or do I have to pay.
",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
872,"My daughter was born in 1993. We lived in White Rock from  1995 until 2003. Her vaccinations were done there. Please tell me how I I access her records. Thanks!
",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
873,"I was born in 1985 in Saskatchewan, do i need a measles booster to ensure immunity? I have the initial immunization as a child.
",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
874,"Hi How can I get a record of my child's immunizations that they received through the public school system. After high school , when and what do they need booster vaccinations of?
",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
875,"I was asked to contact the public health authority within 30 days of entering Canada for the inactive Tuberculosis. Could you tell me how long maximum it will take to finish all of the examination? Since the limited time I will stay in Canada, may I finish the monitoring process next time?
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
876,"Meningococcal C vaccine was given to my daughter in 2012 (grade 6) - does she qualify for free meningococcal quadrant vaccine (she is 18 now, in grade 12) as she was in grade 10 when the new quad version started to be given to grade 9 students.
",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
877,"How long should you wait after having strep throat before getting the flu shot?
",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
878,"What is the MR shot my son had it in 1996
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
879,"I am from Alberta, but currently live in BC. Can I get the flu shot in BC?
",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
880,"can i get a tatoo after getting typhoid shot?
",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
881,"Fees for tennis polio influenza misales chicken pox
",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
882,"I am trying to locate both my daughters immunization cards unfortunately their pediatrician is no longer active and I was not aware until it was to late
",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
883,"We are from Alberta, but will be staying with family in B.C. when our newborn's 2 month immunizations need to be done. Can we get this done in B.C., even though we are from AB?
",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
884,"which dtap vaccine do you use for 2 year olds. My daughter needs the dtap plus polio. She has had the HIB vaccine and does not need the hep B at this time. thx
",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
885,"Who can I report reaction on Shingrix ?
",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
886,"How do I find out which location still have flu vaccinations available...its seems as if there is none left...been calling around. in Victoria
",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
887,"Does the BC Children's Hospital Clinic offer Reimmunization Post Stem Cell Transplant?
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
888,"my Sons came from the uk one year ago and I don't have any previous immunisation records for them because our previous family doctor wouldn't provide them to us. Do I need them?
",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
